data;P Foz Rio Urubu;P Rio Urubu Fazenda Fortaleza;H Foz Rio Urubu;H Rio Urubu Fazenda Fortaleza;Q Foz Rio Urubu;Q Rio Urubu Fazenda Fortaleza
25/JANUARY/2020;None;17.6;None;446.0729;None;31.5875
26/JANUARY/2020;None;21;None;453.8542;None;35.86875
27/JANUARY/2020;None;10.5999975;None;464.9375;None;42.746876
28/JANUARY/2020;None;3.6000001;None;474.34375;None;49.365623
29/JANUARY/2020;None;22.200003;None;482.64584;None;55.878124
30/JANUARY/2020;0;0;328.26086;489.9375;27.17971;62.14375
31/JANUARY/2020;1;1.8000001;342.0729;495.4479;28.269793;67.25833
1/FEBRUARY/2020;0.2;10.6;360.0104;501.01044;29.6375;72.71875
2/FEBRUARY/2020;3.4;0.8;371.6146;503.45834;30.498959;75.27188
3/FEBRUARY/2020;5;19.400002;384.08334;508.4792;31.395834;80.73021
4/FEBRUARY/2020;0;1.4000001;402.27084;515.65625;32.665627;88.95729
5/FEBRUARY/2020;5.5999994;38.000004;420.46875;518.65625;33.896873;92.65938
6/FEBRUARY/2020;0;0.4;442.20834;523.05206;46.028126;98.16771
7/FEBRUARY/2020;21.000006;35.600002;463.41666;521.90625;69.29375;96.67812
8/FEBRUARY/2020;35.400005;28.800005;485.90625;518.9792;100.31771;93.00729
9/FEBRUARY/2020;3.4000003;2.8000004;508.14584;517.1667;137.85728;90.8
10/FEBRUARY/2020;0;0.6;524.92706;517.2708;171.16978;90.925
11/FEBRUARY/2020;0;0;537.94794;518.71875;200.11354;92.6625
12/FEBRUARY/2020;15.399999;35.2;551.46875;525.78125;233.22188;101.81563
13/FEBRUARY/2020;0;0;565.26044;533.07294;270.14792;111.88229
14/FEBRUARY/2020;0;0;None;535.6042;None;115.54583
15/FEBRUARY/2020;11.399999;34.800003;None;534.82294;None;114.421875
16/FEBRUARY/2020;0.2;0.2;None;531.04346;None;109
17/FEBRUARY/2020;20.600002;21;None;526.38544;None;102.55
18/FEBRUARY/2020;1.6;10.199999;None;523.13544;None;98.27604
19/FEBRUARY/2020;2.2000003;46.2;None;517.875;None;91.64792
20/FEBRUARY/2020;31.800003;76.19999;None;520.46234;None;94.87634
21/FEBRUARY/2020;0;0;None;519.9011;None;94.15055
22/FEBRUARY/2020;0;0;None;517.3125;None;90.96042
23/FEBRUARY/2020;0;23.800001;None;511;None;83.51459
24/FEBRUARY/2020;0;0;None;505.9896;None;77.953125
25/FEBRUARY/2020;4.6;2.4;None;502.4271;None;74.177086
26/FEBRUARY/2020;3.6000004;7.4;None;500.0729;None;71.77291
27/FEBRUARY/2020;0;0.2;None;500.39584;None;72.09583
28/FEBRUARY/2020;1;23.400005;None;501.3542;None;73.05416
29/FEBRUARY/2020;0.6;53.199997;None;501.63046;None;73.3663
30/FEBRUARY/2020;None;None;None;None;None;None
31/FEBRUARY/2020;None;None;None;None;None;None
1/MARCH/2020;0;0.2;None;505.52084;None;77.464584
2/MARCH/2020;0;0;None;509.28125;None;81.552086
3/MARCH/2020;6.4;5.6;None;514.6087;None;87.722824
4/MARCH/2020;0.2;0.8;None;521.13544;None;95.72083
5/MARCH/2020;2.4;2.2;None;527.2083;None;103.67917
6/MARCH/2020;12.600001;24.400007;None;535.57294;None;113.836235
7/MARCH/2020;0;0.4;None;541.28125;None;None
8/MARCH/2020;4;8.4;None;545.01044;None;None
9/MARCH/2020;2.4;1.2;None;545.55206;None;None
10/MARCH/2020;1.2;3.2000003;None;542.7917;None;None
11/MARCH/2020;0;1;None;538.0625;None;116.167496
12/MARCH/2020;0;0.2;None;530.8333;None;108.69271
13/MARCH/2020;0;14.4;None;525.34375;None;101.16979
14/MARCH/2020;2.6000001;13.4;None;521.71875;None;96.43958
15/MARCH/2020;6.4;2.8000002;None;521.2083;None;95.82292
16/MARCH/2020;0;0.2;None;527.46875;None;104.04896
17/MARCH/2020;0;0;None;536.05206;None;114.81045
18/MARCH/2020;0;0;None;538.2472;None;117.395454
19/MARCH/2020;3.0000002;19.800001;None;532.3158;None;110.8
20/MARCH/2020;12.599999;4.3999996;None;526.4583;None;102.660416
21/MARCH/2020;0.8;2.4000003;None;520.92706;None;95.44688
22/MARCH/2020;0;0.2;None;517.625;None;91.35
23/MARCH/2020;0;0;None;520.6875;None;95.1625
24/MARCH/2020;38.200005;96.2;None;531.48956;None;105.93467
25/MARCH/2020;0.2;2.0000002;None;547.8958;None;None
26/MARCH/2020;5.4;1;None;557.17706;None;None
27/MARCH/2020;0.8;0;None;565.57294;None;None
28/MARCH/2020;1.2;10.199999;None;572.46875;None;None
29/MARCH/2020;0;0.2;None;577.40625;None;None
30/MARCH/2020;0;0;None;578.6458;None;None
31/MARCH/2020;1;0.2;None;575.3333;None;None
1/APRIL/2020;0;0;None;566.81525;None;None
2/APRIL/2020;5.8;2.8;None;556.6875;None;None
3/APRIL/2020;0;0;None;544.84375;None;None
4/APRIL/2020;0;0;None;531.42706;None;108.76818
5/APRIL/2020;0;0;None;516.875;None;90.50938
6/APRIL/2020;2.6000001;9.200001;None;505.32294;None;77.25833
7/APRIL/2020;0.4;2.2;None;499.10416;None;70.8125
8/APRIL/2020;0;0;None;493.0729;None;65.01459
9/APRIL/2020;0;0.6;None;487.8021;None;60.234375
10/APRIL/2020;0;2.6;None;483.625;None;56.658333
11/APRIL/2020;0;0;None;479.9896;None;53.691666
12/APRIL/2020;0;0;None;477.39584;None;51.677082
13/APRIL/2020;0.2;1.6000001;None;478.2396;None;52.291664
14/APRIL/2020;14.199999;30.800005;None;482.89584;None;56.041664
15/APRIL/2020;47.2;74.4;None;489.96875;None;62.266666
16/APRIL/2020;0.6;2.2000003;None;502.5;None;74.30937
17/APRIL/2020;2.0000002;12.199999;None;515.7292;None;89.14687
18/APRIL/2020;4.6000004;5.3999996;None;531.6458;None;107.68481
19/APRIL/2020;3.4;0.2;None;549.48956;None;None
20/APRIL/2020;9.599999;47.8;None;565.7292;None;None
21/APRIL/2020;1.4;0.4;None;573.5;None;None
22/APRIL/2020;0;0;None;575.9375;None;None
23/APRIL/2020;67.799995;56.000008;None;576.3333;None;None
24/APRIL/2020;0.4;15.799999;None;583.96875;None;None
25/APRIL/2020;0.2;0.2;None;594.2292;None;None
26/APRIL/2020;0;0;None;599.7083;None;None
27/APRIL/2020;0;0;None;595.15625;None;None
28/APRIL/2020;0;0;None;585.63544;None;None
29/APRIL/2020;0;0;None;575.63544;None;None
30/APRIL/2020;0;0;None;566.2283;None;None
31/APRIL/2020;None;None;None;None;None;None
1/MAY/2020;0;0;None;555.05206;None;None
2/MAY/2020;0;0;None;541.23956;None;115.66818
3/MAY/2020;0;0;None;526.59375;None;102.95417
4/MAY/2020;0;0;None;513.21875;None;86.13021
5/MAY/2020;0;0;None;503.3646;None;75.177086
6/MAY/2020;0;0;None;495.6354;None;None
7/MAY/2020;0;0;None;489.2396;None;None
8/MAY/2020;0;0;None;484.1771;None;None
9/MAY/2020;0;0;None;479.7396;None;None
10/MAY/2020;0;0;None;475.82294;None;None
11/MAY/2020;0;0;None;472.71872;None;None
12/MAY/2020;0;0;None;469.8854;None;None
13/MAY/2020;0;0;None;467.11957;None;None
14/MAY/2020;0;0.8;None;463.875;None;None
15/MAY/2020;0;0.2;None;450.94623;None;None
16/MAY/2020;0;0;None;442.65625;None;None
17/MAY/2020;1.2;24.800001;None;443.7708;None;None
18/MAY/2020;1.6;17;None;444.43475;None;None
19/MAY/2020;0;0;None;439.89584;None;None
20/MAY/2020;0;0;None;440.1413;None;None
21/MAY/2020;0;0;None;451.5;None;None
22/MAY/2020;0;0;None;460.6979;None;None
23/MAY/2020;0;0;None;477.58334;None;None
24/MAY/2020;0;0;None;496.7396;None;None
25/MAY/2020;0;0;None;511.60416;None;None
26/MAY/2020;0.2;0.2;None;521.3958;None;None
27/MAY/2020;0;0;None;530.92554;None;None
28/MAY/2020;0;0;None;538.01044;None;None
29/MAY/2020;0;0;None;542.9375;None;None
30/MAY/2020;0;0;None;544.94794;None;None
31/MAY/2020;0;0;None;544.05206;None;None
1/JUNE/2020;0;0;None;541.48956;None;None
2/JUNE/2020;0;0;None;539.19794;None;None
3/JUNE/2020;0;0;None;536.07294;None;None
4/JUNE/2020;0;0;None;530.7708;None;None
5/JUNE/2020;0;0;None;529.625;None;None
6/JUNE/2020;0;0;None;527.6667;None;None
7/JUNE/2020;0;0;None;524.67706;None;None
8/JUNE/2020;0;0;None;524.76044;None;100.1647
9/JUNE/2020;0;0;None;524.3333;None;99.833336
10/JUNE/2020;0;0;None;523.53125;None;98.79063
11/JUNE/2020;None;0;None;522.5263;None;97.484215
12/JUNE/2020;None;0;None;522.3333;None;97.23334
13/JUNE/2020;None;0;None;521.25;None;95.864586
14/JUNE/2020;None;0;None;519.3542;None;93.46355
15/JUNE/2020;0;0;335.94116;519.7708;27.807352;93.49111
16/JUNE/2020;0;0;329.9479;521.2083;27.316666;None
17/JUNE/2020;0;0;315.9271;523.2917;26.153126;None
18/JUNE/2020;0;0;284.8854;522.63043;23.426043;None
19/JUNE/2020;0;0;291.875;521.40625;23.992708;None
20/JUNE/2020;0;0;376.53125;517.11456;30.81875;None
21/JUNE/2020;0;0;438.3125;511.75;45.148956;None
22/JUNE/2020;0;0;466.3854;510;72.833336;None
23/JUNE/2020;0;0;471.8958;510;79.87812;None
24/JUNE/2020;0;0;481.2396;508.18478;93.25729;None
25/JUNE/2020;0;0;492.40625;504.8542;110.22396;None
26/JUNE/2020;0;0;494.73956;503.57294;114.06042;None
27/JUNE/2020;0;0;495.8333;500.20834;115.87396;None
28/JUNE/2020;0;0;494.7083;493.22916;113.9875;None
29/JUNE/2020;0;0;494.16666;490.8646;113.09167;None
30/JUNE/2020;0;0;495.84372;490.7396;115.88854;None
31/JUNE/2020;None;None;None;None;None;None
1/JULY/2020;0;0;499;489.05264;121.25208;None
2/JULY/2020;0;0;500.97916;487.1771;124.70937;None
3/JULY/2020;0;0;490.1042;487;113.941666;None
4/JULY/2020;0;0;406.2973;481.8587;32.94865;None
5/JULY/2020;0;0;403.00003;472.09375;32.7;None
6/JULY/2020;0;0;None;468.11456;None;None
7/JULY/2020;0;0;492.1923;465.17706;109.85577;None
8/JULY/2020;0;0;490.64584;463.34375;107.34896;None
9/JULY/2020;0;0;489.1875;458.5;105.03646;None
10/JULY/2020;0;0;486.4375;455.88544;100.780205;None
11/JULY/2020;0;0;483.2604;449.10416;95.93021;None
12/JULY/2020;0;0;479.1667;439.3021;89.92917;None
13/JULY/2020;0;0;475;435.4091;84.05937;None
14/JULY/2020;0;0;472.5104;434.45834;80.674995;None
15/JULY/2020;0;0;470.6979;431.375;78.239586;None
16/JULY/2020;0;0;468.3854;424.91666;75.20104;None
17/JULY/2020;0;0;466.47916;421.5;72.78646;None
18/JULY/2020;0;0;461.79166;413.23914;67.010414;None
19/JULY/2020;0;0;455.52084;398.9375;59.71042;None
20/JULY/2020;0;0;449.71875;389.34375;53.41354;None
21/JULY/2020;0;0;445.4583;388.8229;49.060413;None
22/JULY/2020;0;0;438.1875;386.3854;42.154167;None
23/JULY/2020;0;0;430.4167;378.4479;34.648956;None
24/JULY/2020;0;0;424.9792;372.4271;34.209373;None
25/JULY/2020;0;0;415.9896;358.8;33.609375;None
26/JULY/2020;0;0;404.31253;339.09375;32.825;None
27/JULY/2020;0;0;394.41666;327.72916;32.135418;None
28/JULY/2020;0;0;386.04166;316.9896;31.525;None
29/JULY/2020;0;0;380.25;306.0435;31.13125;None
30/JULY/2020;0;0;374.33334;300.5521;30.679167;None
31/JULY/2020;0;0;364.9896;282.35416;30.007292;None
1/AUGUST/2020;0;0;352.6875;256.6771;29.090626;None
2/AUGUST/2020;0;0;338.1875;216.54167;27.967709;None
3/AUGUST/2020;0;0;325.27084;183;26.932291;None
4/AUGUST/2020;0;0;316.8021;197.48958;26.252083;None
5/AUGUST/2020;0;0;308.7396;197.39583;25.563541;None
6/AUGUST/2020;0;0;305.7604;189.69893;25.276041;None
7/AUGUST/2020;0;0;303.84375;179.19792;25.127083;None
8/AUGUST/2020;0;0;294.25;162.41667;24.284374;None
9/AUGUST/2020;0;0;274.6771;148.38043;22.467709;None
10/AUGUST/2020;0;0;267.8646;142.33333;21.786459;None
11/AUGUST/2020;0;0;270.1354;158.78125;22.013542;None
12/AUGUST/2020;0;0;270.59375;154.60417;22.059376;None
13/AUGUST/2020;0;0;277.97916;148.34042;22.797916;None
14/AUGUST/2020;0;0;269.78125;160.25;21.978125;None
15/AUGUST/2020;0;0;253.38542;135.23958;20.338541;None
16/AUGUST/2020;0;0;247.21875;130.55208;19.690624;None
17/AUGUST/2020;0;0;260.9271;145.46875;21.092709;None
18/AUGUST/2020;0;0;281.90625;157.52174;23.15;None
19/AUGUST/2020;0;0;289.21875;167.67708;23.855207;None
20/AUGUST/2020;0;0;288.8854;176.03125;23.821875;None
21/AUGUST/2020;0;0;295.5625;184.89583;24.416666;None
22/AUGUST/2020;0;0;298.3229;192.07608;24.654167;None
23/AUGUST/2020;0;0;306.41666;197.71739;25.351042;None
24/AUGUST/2020;0;0.4;310.8021;205.27174;25.7125;None
25/AUGUST/2020;0;0;313.45834;211.1979;25.945833;None
26/AUGUST/2020;0;0;313.9271;215.34377;25.992708;None
27/AUGUST/2020;0;0;303.6771;197.80208;25.103125;None
28/AUGUST/2020;0;0;290.6146;189.64583;23.960417;None
29/AUGUST/2020;0;0;284.1875;168.22917;23.410416;None
30/AUGUST/2020;0;0;279.875;152.67708;22.9875;None
31/AUGUST/2020;0;0;272.125;144.91667;22.2125;None
1/SEPTEMBER/2020;0;0;269.625;150.84375;21.9625;None
2/SEPTEMBER/2020;0;0;273.20834;157.48958;22.320833;None
3/SEPTEMBER/2020;0;0;277.75;163.28125;22.775;None
4/SEPTEMBER/2020;0;0;282.0625;168.56818;23.189583;None
5/SEPTEMBER/2020;0;0;285.4375;173.125;23.491667;None
6/SEPTEMBER/2020;0;0;288.20834;177.27083;23.752083;None
7/SEPTEMBER/2020;0;0;289.08334;180.41304;23.808332;None
8/SEPTEMBER/2020;0;0;289.3646;184.66304;23.836458;None
9/SEPTEMBER/2020;0;0;292.29166;188.03409;24.125;None
10/SEPTEMBER/2020;0;0;294.79166;191.26042;24.347916;None
11/SEPTEMBER/2020;0;0;295.8021;194.17708;24.402082;None
12/SEPTEMBER/2020;0;0;296.78125;196.52083;24.491667;None
13/SEPTEMBER/2020;0;0;294.125;198.10417;24.285418;None
14/SEPTEMBER/2020;0;0;291.03125;200.90625;24.003126;None
15/SEPTEMBER/2020;0;0;291.4896;204.8125;24.048958;None
16/SEPTEMBER/2020;0;0;294.64584;206.75;24.328125;None
17/SEPTEMBER/2020;0;0;296.34375;208.60869;24.458334;None
18/SEPTEMBER/2020;0;0;295.84375;209.97916;24.413542;None
19/SEPTEMBER/2020;0;0;294.47916;211.54166;24.326042;None
20/SEPTEMBER/2020;0;0;290.4375;212.17708;23.94375;None
21/SEPTEMBER/2020;0;0;286.6979;214.05437;23.598959;None
22/SEPTEMBER/2020;5.2;2.2;286.79166;215.37364;23.597918;None
23/SEPTEMBER/2020;0;0;288.10843;216.71875;23.710844;None
24/SEPTEMBER/2020;0;0;286.66153;217.73958;23.578463;None
25/SEPTEMBER/2020;0;0;286.3646;218.69792;23.567709;None
26/SEPTEMBER/2020;0;0;285.375;219.44792;23.491667;None
27/SEPTEMBER/2020;0;0;284.28125;219.96875;23.401041;None
28/SEPTEMBER/2020;0;0;282.8021;220.07368;23.280209;None
29/SEPTEMBER/2020;0;0;280.8854;220.20833;23.088541;None
30/SEPTEMBER/2020;0;0;279.35416;220.39583;22.935417;None
31/SEPTEMBER/2020;None;None;None;None;None;None
1/OCTOBER/2020;0;0;277.6413;220.44792;22.76413;None
2/OCTOBER/2020;0;0;276.5;219.88542;22.65;None
3/OCTOBER/2020;0;0;274.43478;217.82608;22.443478;None
4/OCTOBER/2020;0;0;273.35416;216.9375;22.335417;None
5/OCTOBER/2020;0;0;271.78125;216.59375;22.178125;None
6/OCTOBER/2020;0;0;270.3646;215.84377;22.036459;None
7/OCTOBER/2020;0;0;269.40625;215.76044;21.940624;None
8/OCTOBER/2020;0;0;268.1875;215.54169;21.81875;None
9/OCTOBER/2020;0;0;266.58334;215.3646;21.658333;None
10/OCTOBER/2020;0.2;0;263.4896;214.33334;21.348959;None
11/OCTOBER/2020;9.6;16.800003;252.35869;214.69794;20.23587;None
12/OCTOBER/2020;0.8;1.4000001;249.07292;216.04167;19.907291;None
13/OCTOBER/2020;0.2;0;243.47917;215.70834;19.305208;None
14/OCTOBER/2020;0;0;241.02084;215.12502;19.009375;None
15/OCTOBER/2020;0;0;239.66667;213.90627;18.866667;None
16/OCTOBER/2020;0;0;238.81252;212.51042;18.78125;None
17/OCTOBER/2020;0;0;238.8261;211.72916;18.782608;None
18/OCTOBER/2020;7.6;3.6;238.05263;211.3854;18.705263;None
19/OCTOBER/2020;0;0;237.30107;212.0104;18.630108;None
20/OCTOBER/2020;0;0.4;235.65625;214.85417;18.425;None
21/OCTOBER/2020;0;0;234.09373;216.83334;18.265625;None
22/OCTOBER/2020;0;1.2;233.34782;217.75;18.159782;None
23/OCTOBER/2020;0;3;232.60869;217.40909;18.08913;None
24/OCTOBER/2020;0;0;232.22826;217;18.022825;None
25/OCTOBER/2020;0.2;4.3999996;232.85416;216.37502;18.090626;None
26/OCTOBER/2020;4.9999995;0;233.48958;216.53125;18.180208;None
27/OCTOBER/2020;0;0;232.6739;215.71877;18.088043;None
28/OCTOBER/2020;0;0;232.1413;215.02084;18.01413;None
29/OCTOBER/2020;0;0;232.52083;214.60419;18.052084;None
30/OCTOBER/2020;15.8;117.2;232.45833;215.26044;18.046875;None
31/OCTOBER/2020;7.8;1.6000001;232.40625;225.0625;18.040625;None
1/NOVEMBER/2020;0.6;3.6000001;230.75;224.88637;17.875;None
2/NOVEMBER/2020;44.000004;32.600002;233.77173;228.28261;18.211956;None
3/NOVEMBER/2020;5.2;5.1999993;235.39581;230.44792;18.41771;None
4/NOVEMBER/2020;1.2;0.2;235.15623;231;18.38646;None
5/NOVEMBER/2020;0;0;234.82608;231.54167;18.345652;None
6/NOVEMBER/2020;3.4;4.6000004;234.60226;232.125;18.310228;None
7/NOVEMBER/2020;0;0;233.92708;233.77083;18.235416;None
8/NOVEMBER/2020;0;0;232.90625;235.09373;18.101042;None
9/NOVEMBER/2020;0;0;233.06818;236.10416;18.112501;None
10/NOVEMBER/2020;0;0;233.08694;237.6146;18.109783;None
11/NOVEMBER/2020;0;0;229.59375;238.85419;17.733334;None
12/NOVEMBER/2020;8.599999;0;225.55208;239.87502;17.25;None
13/NOVEMBER/2020;0;0;224.27174;241.35417;17.095652;None
14/NOVEMBER/2020;0;0;226.0625;242.56842;17.304167;None
15/NOVEMBER/2020;0;13.999998;230.4;243.98914;17.82875;None
16/NOVEMBER/2020;44;55.600006;239.34377;251.72917;18.840626;None
17/NOVEMBER/2020;0;0;242.15218;253.83333;19.16413;None
18/NOVEMBER/2020;16.2;7;245.0625;256.125;19.50625;None
19/NOVEMBER/2020;0.2;8.799999;245.35417;258.6146;19.535418;None
20/NOVEMBER/2020;0;0;245.26137;262.0435;19.525;None
21/NOVEMBER/2020;5.3999996;4;245.54347;264.4375;19.554348;None
22/NOVEMBER/2020;2.2;3.8000002;245.90625;264.625;19.590626;None
23/NOVEMBER/2020;2.4;1.4000001;245.48958;264.3854;19.548958;None
24/NOVEMBER/2020;0;0;244.28261;264.33334;19.419565;None
25/NOVEMBER/2020;0;0;245.09782;263.52084;19.505434;None
26/NOVEMBER/2020;0;0;246.93478;263.5104;19.693478;None
27/NOVEMBER/2020;0;0;246.46739;264.17392;19.64674;None
28/NOVEMBER/2020;0;0;246.45653;263.7396;19.645653;None
29/NOVEMBER/2020;0;0;246.82292;262.8229;19.682291;None
30/NOVEMBER/2020;0;0;247.01099;262.02173;19.7011;None
31/NOVEMBER/2020;None;None;None;None;None;None
1/DECEMBER/2020;0;0;247.75;258.65625;19.775;None
2/DECEMBER/2020;0;0;246.27272;248.51042;19.627274;None
3/DECEMBER/2020;0;11.8;245.31818;234.48865;19.531818;None
4/DECEMBER/2020;10.999999;25.4;249.95653;224.80208;19.995651;None
5/DECEMBER/2020;0;0;252.625;222.6875;20.2625;None
6/DECEMBER/2020;124.59998;4.4;257.62106;220.70833;20.762106;None
7/DECEMBER/2020;0;0.2;259.19354;221.67857;20.919355;None
8/DECEMBER/2020;0;0;258.70834;221.38542;20.870834;None
9/DECEMBER/2020;0.8;5.1999993;256.94318;216.95653;20.694319;None
10/DECEMBER/2020;27.8;0;256.78125;207.65625;20.678125;None
11/DECEMBER/2020;3.6000001;13.8;256.94565;199.39583;20.694565;None
12/DECEMBER/2020;41;15.799996;256.1146;200.9375;20.611458;None
13/DECEMBER/2020;0;0;253.20833;198.88542;20.320833;None
14/DECEMBER/2020;0;0;253;192.3125;20.3;None
15/DECEMBER/2020;0;0.6;252.5625;188.73958;20.25625;None
16/DECEMBER/2020;0;0.2;250.80208;193.76042;20.080208;None
17/DECEMBER/2020;13.999999;0.4;249.5625;197.33333;19.95625;None
18/DECEMBER/2020;39.000004;36.800003;251.22917;204.92708;20.122917;None
19/DECEMBER/2020;0;0;254.1875;210.05206;20.41875;None
20/DECEMBER/2020;26.2;59.399998;252.16667;212.875;20.216667;None
21/DECEMBER/2020;8.4;8.4;253.05208;224.8125;20.305208;None
22/DECEMBER/2020;17.800005;7.2;255.82292;232.54166;20.58229;None
23/DECEMBER/2020;34.600002;67.2;258.83334;247.91667;20.883333;None
24/DECEMBER/2020;5.7999997;2.6000004;258.6354;262.14584;20.863543;None
25/DECEMBER/2020;31.199999;33;261.125;278.5729;21.1125;None
26/DECEMBER/2020;27.799997;54.600002;263.14584;294.0625;21.314585;None
27/DECEMBER/2020;25.4;26.4;262.58334;312.04166;21.258333;None
28/DECEMBER/2020;1.8000001;8.6;262.5625;324.375;21.25625;None
29/DECEMBER/2020;0;0;265;332.34375;21.5;None
30/DECEMBER/2020;0;0;264.53125;339.66666;21.453125;None
31/DECEMBER/2020;0;0;264.77084;343.13043;21.477083;None
1/JANUARY/2021;0;0;265.875;343.98914;21.5875;None
2/JANUARY/2021;34.799995;20.599998;265.1875;342.28262;21.51875;None
3/JANUARY/2021;3.2000003;5.6000004;267.6979;338.3913;21.769793;None
4/JANUARY/2021;0;0;268.1979;337.09375;21.819792;None
5/JANUARY/2021;0;0;269.15625;338.34375;21.915625;None
6/JANUARY/2021;0.2;0;270.41666;333.21738;22.041666;None
7/JANUARY/2021;6.2;40.199997;270.5;315.66666;22.05;None
8/JANUARY/2021;1.2;0;271.6771;312.3021;22.167707;None
9/JANUARY/2021;12.5999975;14.999998;272.1146;318.66666;22.211458;None
10/JANUARY/2021;2.4;0.2;273.15625;324.9158;22.315626;None
11/JANUARY/2021;5.999999;0.8;272.8646;327.51086;22.286459;None
12/JANUARY/2021;41.800003;0.2;271.5104;324.06818;22.151041;None
13/JANUARY/2021;14.4;0.8;271.1354;318.77084;22.11354;None
14/JANUARY/2021;13.200001;24.6;269.8646;316.97916;21.986458;None
15/JANUARY/2021;0;0;269.47916;321.6875;21.947916;None
16/JANUARY/2021;37.600002;39.6;270.5729;328.3854;22.057291;None
17/JANUARY/2021;0;0;269.9479;343.6979;21.994791;None
18/JANUARY/2021;0.4;0;268.79166;355.84375;21.879168;None
19/JANUARY/2021;1;0.8;269.22916;372;21.922916;None
20/JANUARY/2021;7.4;5;268.72916;386.6875;21.872917;None
21/JANUARY/2021;0.2;11.2;268.39584;394.28125;21.839584;None
22/JANUARY/2021;9;0.4;268.04166;399.21506;21.804167;None
23/JANUARY/2021;4.6;6.999999;269.15625;406.88763;21.915625;None
24/JANUARY/2021;3.2;0;271.08334;411.625;22.108334;None
25/JANUARY/2021;6.4;5.7999997;271.08334;411.27173;22.108334;None
26/JANUARY/2021;0.2;0;272.6875;414.25;22.26875;None
27/JANUARY/2021;0.2;0;271.9479;413.89774;22.194792;None
28/JANUARY/2021;0;2.2;272.90625;411.60416;22.290625;None
29/JANUARY/2021;0;0;271.5;407.3542;22.15;None
30/JANUARY/2021;0;0;268.4479;400.7396;21.844791;None
31/JANUARY/2021;6.3999996;10;267.15625;392.79166;21.715626;None
1/FEBRUARY/2021;0;0;265;387.69662;21.5;None
2/FEBRUARY/2021;0;0;265.1771;391.6087;21.517708;None
3/FEBRUARY/2021;0.2;7.2000003;265.0625;393.53125;21.50625;None
4/FEBRUARY/2021;0;0.2;265.29166;395.35107;21.529165;None
5/FEBRUARY/2021;6.5999994;8.2;264.96875;396.5104;21.496876;None
6/FEBRUARY/2021;45.400005;58.80002;265.4375;405.62366;21.54375;None
7/FEBRUARY/2021;2.6000004;1.4000001;272.58334;429.09375;22.258333;None
8/FEBRUARY/2021;5.9999995;8.799999;285.65625;441.10416;23.526041;None
9/FEBRUARY/2021;4.7999997;0;292.40625;441.7604;24.123959;None
10/FEBRUARY/2021;4.5999994;5.4;295.58334;439.41666;24.414583;None
11/FEBRUARY/2021;0.2;3.0000002;296.85416;437.53125;24.526041;None
12/FEBRUARY/2021;30.400002;50.600006;296.6354;433.4565;24.515625;None
13/FEBRUARY/2021;4.0000005;22.4;300.90625;434.75;24.873959;None
14/FEBRUARY/2021;2.6000001;0.6;303.1771;436.27084;25.063541;None
15/FEBRUARY/2021;118.79999;30.800007;312.375;440.1354;25.847916;None
16/FEBRUARY/2021;0.6;0.6;323.8021;442.9583;26.81875;None
17/FEBRUARY/2021;29.999998;87.79999;326.8021;453;27.063541;None
18/FEBRUARY/2021;36.600002;32.000004;355.16666;478.1146;29.257292;None
19/FEBRUARY/2021;19.200005;26.800003;395.6771;488.04166;32.205208;None
20/FEBRUARY/2021;0.2;0.8;422.2604;494.22916;34.016666;None
21/FEBRUARY/2021;44.200005;39.80001;437.6875;498.1979;41.510418;None
22/FEBRUARY/2021;1.4000001;0.2;370.64584;501.95834;34.8875;None
23/FEBRUARY/2021;9.2;1.6000001;363.3229;503.30124;29.883333;None
24/FEBRUARY/2021;0.2;0.2;384.375;503.22668;31.414583;None
25/FEBRUARY/2021;18.800001;12.4;403.39584;501.34784;32.739582;None
26/FEBRUARY/2021;7.3999996;0;423.2604;498.7143;34.078125;None
27/FEBRUARY/2021;4.999999;6.8;434.03125;None;39.03854;None
28/FEBRUARY/2021;2.8000002;3.8;443.46875;None;48.190624;None
29/FEBRUARY/2021;None;None;None;None;None;None
30/FEBRUARY/2021;None;None;None;None;None;None
31/FEBRUARY/2021;None;None;None;None;None;None
1/MARCH/2021;24.999996;24.200008;452.21875;None;56.328125;None
2/MARCH/2021;0.4;0.6;471.52084;None;79.81458;None
3/MARCH/2021;4.2;1.4000001;488.0104;None;103.379166;None
4/MARCH/2021;0;0;501.78128;None;126.10833;None
5/MARCH/2021;0;0;502.1667;None;126.8;None
6/MARCH/2021;45.400005;38;499.40628;None;122.21041;None
7/MARCH/2021;0;0;456.07294;None;62.465626;None
8/MARCH/2021;35.800007;8.4;425.37497;None;36.9375;None
9/MARCH/2021;0.2;0.6;418.87497;None;33.78229;None
10/MARCH/2021;0;0;419.1354;None;33.798958;None
11/MARCH/2021;4.4;17.200003;418.87497;None;33.786457;None
12/MARCH/2021;0;0;419.17706;None;33.80417;None
13/MARCH/2021;11.199999;3.2;419.0208;None;33.798958;None
14/MARCH/2021;3.2000003;3.4;419.0729;None;33.80417;None
15/MARCH/2021;0;0;419.46875;None;33.826042;None
16/MARCH/2021;0;1.8000001;419.11456;None;33.810417;None
17/MARCH/2021;7.3999996;29.600002;418.96872;None;33.791668;None
18/MARCH/2021;4.6000004;10.399999;419.1458;None;33.80521;None
19/MARCH/2021;11.799998;13.599999;418.6979;None;33.76979;None
